Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fifth more deprived decile,2016/17,66.87221,66.20118,67.53465,65.85993,67.9494,4,19048,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fifth less deprived decile,2016/17,68.01019,67.34929,68.67438,66.946,69.0253,0,19093,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fourth less deprived decile,2016/17,69.02127,68.37965,69.67488,68.03353,70.03671,8,19070,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Third less deprived decile,2016/17,69.48876,68.84148,70.13922,68.50538,70.49121,32,19035,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Second least deprived decile,2016/17,70.45647,69.81142,71.11053,69.47093,71.4563,24,19090,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Least deprived decile,2016/17,72.2004,71.56433,72.84726,71.2106,73.16933,16,18941,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,Level of education,No qualification,2016/17,43.36523,42.6257,44.12428,42.21489,44.52931,,17283,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,Level of education,Another type of qualification,2016/17,58.78621,57.84429,59.78091,57.27699,60.38732,,10224,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,Level of education,Level 1 and below,2016/17,54.59464,53.12148,56.05139,52.35519,57.04305,,4437,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,Level of education,Level 2 and equivalent,2016/17,62.58663,62.04245,63.12348,61.70401,63.42249,,30434,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,Level of education,Level 3 and equivalent,2016/17,70.21323,69.66287,70.74789,69.36097,71.01636,,26822,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,Level of education,Level 4 and above,2016/17,74.01193,73.73933,74.2917,73.59351,74.44816,,93958,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,"Managerial, administrative and professional occupations",2016/17,75.21293,74.93148,75.48392,74.80977,75.63206,,94493,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Intermediate occupations,2016/17,65.91136,65.25874,66.58405,64.91477,66.9179,,19769,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Similar,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Self-employed and small employers,2016/17,67.59028,66.74517,68.4343,66.21731,68.87284,,12314,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Lower supervisory and technical occupations,2016/17,66.38742,65.55522,67.2034,65.12986,67.62874,,13166,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Similar,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Semi-routine and routine occupations,2016/17,59.42573,58.71411,60.14165,58.24569,60.59931,,18355,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Long term unemployed or never worked,2016/17,51.16666,49.57087,52.71782,48.7386,53.55017,,3845,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Students,2016/17,78.50019,77.14762,79.78871,76.36917,80.53934,,3597,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Other/unclassified,2016/17,52.88356,51.52522,54.26281,50.76255,54.98633,,5114,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Male,19+ yrs,,,2016/17,68.60282,68.28763,68.92021,68.0994,69.09176,,83942,,,Similar,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Female,19+ yrs,,,2016/17,63.56399,63.26677,63.85848,63.08369,64.0208,,105964,,,Similar,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,85+ yrs,,,2016/17,26.43532,25.06507,27.82405,24.28423,28.60497,,3842,,,Similar,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,25-34 yrs,,,2016/17,69.3424,68.75563,69.93119,68.40337,70.20153,,24414,,,Similar,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,35-44 yrs,,,2016/17,69.18065,68.65483,69.69057,68.37884,69.96981,,30799,,,Similar,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,45-54 yrs,,,2016/17,69.32662,68.83533,69.83234,68.5479,70.14072,,33400,,,Similar,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,55-64 yrs,,,2016/17,65.84693,65.36756,66.31565,65.09021,66.61461,,37130,,,Similar,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,65-74 yrs,,,2016/17,64.70563,64.21655,65.19839,63.91173,65.47893,,37073,,,Similar,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,75-84 yrs,,,2016/17,47.66816,46.88955,48.4417,46.44982,48.86834,,15464,,,Similar,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19-24 yrs,,,2016/17,75.63103,74.65867,76.57267,74.18654,77.09583,,7837,,,Similar,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,,,2016/17,66.00507,65.79578,66.21481,65.66364,66.3101,,189959,,,Similar,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Working status,Inactive,2016/17,56.81044,56.42914,57.18607,56.20047,57.41033,,67777,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Working status,Unemployed,2016/17,58.09308,56.70891,59.4649,55.98467,60.32993,,4971,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Working status,Working,2016/17,70.70537,70.43315,70.98595,70.26973,71.13592,,104022,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Disability,Disabled,2016/17,49.80907,49.27639,50.35949,48.96781,50.66191,,32407,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Disability,Not disabled,2016/17,70.19398,69.96398,70.42433,69.83265,70.54552,,147716,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Ethnic groups,White British,2016/17,67.60307,67.37408,67.83593,67.24448,67.97373,,158932,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Ethnic groups,White Other,2016/17,66.98015,66.04801,67.8838,65.51338,68.38817,,9914,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Ethnic groups,Asian,2016/17,55.03753,53.91759,56.14127,53.28969,56.80837,,7645,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Ethnic groups,Black,2016/17,56.05113,54.24287,57.90051,53.18211,59.03438,,2734,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Ethnic groups,Chinese,2016/17,57.88009,54.8105,60.93294,52.96395,62.58503,,1029,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Ethnic groups,Mixed,2016/17,72.8684,70.82885,74.91927,69.80624,75.99575,,1858,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Ethnic groups,Other,2016/17,57.36091,54.68975,59.95671,53.24668,61.47186,,1386,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Most deprived decile,2016/17,57.87548,57.15125,58.58791,56.72933,59.01517,20,18724,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Second most deprived decile,2016/17,61.76895,61.08698,62.45895,60.72146,62.84035,28,18878,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Third more deprived decile,2016/17,63.63334,62.9236,64.30751,62.57629,64.67061,36,19004,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fourth more deprived decile,2016/17,65.20947,64.53287,65.87501,64.17111,66.26299,12,19074,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fifth more deprived decile,2016/17,66.87221,66.20118,67.53465,65.85993,67.9494,4,19048,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fifth less deprived decile,2016/17,68.01019,67.34929,68.67438,66.946,69.0253,0,19093,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fourth less deprived decile,2016/17,69.02127,68.37965,69.67488,68.03353,70.03671,8,19070,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Third less deprived decile,2016/17,69.48876,68.84148,70.13922,68.50538,70.49121,32,19035,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Second least deprived decile,2016/17,70.45647,69.81142,71.11053,69.47093,71.4563,24,19090,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Least deprived decile,2016/17,72.2004,71.56433,72.84726,71.2106,73.16933,16,18941,,,Better,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Level of education,No qualification,2016/17,43.36523,42.6257,44.12428,42.21489,44.52931,,17283,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Level of education,Another type of qualification,2016/17,58.78621,57.84429,59.78091,57.27699,60.38732,,10224,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Level of education,Level 1 and below,2016/17,54.59464,53.12148,56.05139,52.35519,57.04305,,4437,,,Worse,Not compared,20160000,,,1y
93014,Percentage of physically active adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Level of education,Level 2 and equivalent,2016/17,62.58663,62.04245,63.12348,61.70401,63.42249,,30434,,,Worse,Not compared,20160000,,,1y
